1
1	11	21	31	41	51	61	71	81
775	11	22	33	41	53	62	73	82
776	11	21	32	44	51	61	72	82
777	13	21	34	41	52	62	71	81
778	11	22	33	44	52	61	71	81
779	12	22	34	41	53	62	73	81
780	11	24	31	41	53	61	72	82
781	11	21	34	41	51	61	73	81
782	12	25	34	43	51	61	71	81
783	11	21	31	41	52	62	72	82
784	12	22	33	44	53	62	72	81
785	11	21	31	41	53	62	71	82
786	11	21	33	42	53	61	71	82
787	13	21	32	42	51	62	72	81
788	13	22	31	42	51	61	72	81
789	12	21	34	42	52	61	73	82
790	11	24	32	43	52	62	71	81
791	13	21	33	44	53	61	71	81
792	12	22	33	41	52	61	72	82
793	12	22	33	41	52	61	73	81
794	13	24	31	42	52	61	72	81
795	12	25	32	42	51	62	72	81
796	11	23	31	41	53	61	71	82
797	11	21	33	44	53	61	71	82
798	12	22	34	43	51	62	71	82
799	11	22	31	42	53	62	72	82
800	11	23	33	44	53	62	72	82
801	13	23	33	41	52	61	72	81
802	12	22	34	43	51	62	72	82
803	11	23	33	42	53	61	71	82
804	12	22	34	43	53	61	73	82
805	11	21	31	42	51	61	71	82
806	11	24	34	42	53	61	72	81
807	11	21	32	42	53	61	71	81
808	12	21	33	44	51	62	71	81
809	11	22	31	42	51	61	71	82
810	13	23	31	42	52	61	71	81
811	12	22	33	43	51	61	73	82
812	11	23	31	41	51	61	73	81
813	12	21	33	41	51	62	73	82
814	11	22	34	41	51	61	73	82
815	12	21	33	43	51	61	72	82
816	11	24	33	43	51	61	71	82
817	12	22	32	41	53	62	71	82
818	12	21	32	41	52	62	73	81
819	13	22	31	41	51	62	71	82
820	12	22	33	42	51	62	73	82
821	11	23	32	41	53	62	73	82
822	11	22	34	44	51	61	72	82
823	12	21	33	42	51	61	73	82
824	11	22	31	42	53	61	71	82
825	12	23	34	43	51	61	73	82
826	12	21	31	44	51	62	71	82
827	12	22	34	42	52	61	72	82
828	12	21	34	43	52	62	73	82
829	11	22	32	44	51	61	73	81
830	11	21	34	44	53	61	72	82
831	11	23	31	42	53	62	73	81
832	12	22	32	42	52	62	72	82
833	11	21	34	44	52	62	72	81
834	11	21	32	43	51	61	73	81
835	13	21	34	42	53	62	71	81
836	11	23	32	43	51	62	72	82
837	11	22	34	41	51	62	73	82
838	11	22	34	41	53	62	72	82
839	11	23	32	43	52	61	72	81
840	11	21	31	41	52	61	73	82
841	12	21	31	44	51	62	72	82
842	12	21	33	42	52	61	73	82
843	12	21	34	42	53	62	72	81
844	12	22	34	42	52	61	72	81
845	11	24	31	41	51	62	73	81
846	11	22	34	42	52	61	73	81
847	12	22	34	43	52	61	73	81
848	12	22	33	41	52	62	72	82
849	12	23	31	41	53	62	72	82
850	11	23	32	41	51	62	73	82
851	11	23	33	42	53	61	73	81
852	13	23	31	41	53	61	71	81
853	12	21	32	43	52	62	71	82
854	12	21	32	42	52	62	73	81
855	11	22	31	42	53	61	73	81
856	12	22	31	41	52	62	72	82
857	12	24	33	42	51	61	72	81
858	12	25	32	42	51	62	71	81
859	12	22	34	42	51	62	73	82
860	13	21	34	42	53	62	72	81
861	11	24	31	42	52	62	72	81
862	12	23	34	42	51	61	71	82
863	11	23	31	44	53	62	72	82
864	11	21	33	42	53	62	73	81
865	12	23	31	43	52	61	71	81
866	13	21	33	42	52	62	71	81
867	12	22	31	42	52	61	72	82
868	11	24	34	44	51	61	73	82
869	12	21	31	44	51	62	71	81
870	11	21	31	42	51	62	73	81
871	12	22	31	42	53	62	72	82
872	13	21	31	44	52	61	72	81
873	11	21	34	42	52	61	72	82
874	12	22	34	43	51	62	71	81
875	11	24	31	44	51	61	71	81
876	13	21	31	41	53	61	73	82
877	13	21	33	44	52	61	72	81
878	11	25	32	42	51	61	72	81
879	11	24	32	41	52	62	71	81
880	12	22	32	43	53	62	73	81
881	12	21	33	41	53	61	71	81
882	11	24	34	42	53	62	71	81
883	13	21	31	42	52	61	71	82
884	12	21	31	42	53	61	71	82
885	12	21	34	44	52	61	71	82
886	12	22	31	42	53	62	71	82
887	11	23	32	42	53	61	73	81
888	13	21	33	44	51	61	72	82
889	13	22	33	42	53	61	72	81
890	11	21	32	43	52	62	71	81
891	12	22	32	44	53	61	72	82
892	13	22	31	42	51	61	73	82
893	12	22	32	43	52	61	72	81
894	11	22	34	41	51	62	71	82
895	12	22	31	44	53	61	72	82
896	11	21	34	42	51	62	71	81
897	11	21	31	43	53	61	73	81
898	11	22	33	41	53	61	72	82
899	12	22	34	41	51	61	73	81
900	11	21	33	44	52	61	73	81
901	12	21	33	42	53	61	71	82
902	12	23	33	41	53	61	72	81
903	11	24	32	42	52	61	73	82
904	11	23	34	44	52	61	73	81
905	11	21	33	42	52	62	71	81
906	12	23	34	42	53	61	71	81
907	12	21	33	42	52	62	72	82
908	12	24	32	42	51	62	71	81
909	11	21	31	43	51	62	72	81
910	11	22	34	43	53	62	71	82
911	11	24	34	43	51	61	71	81
912	12	21	33	41	52	62	72	82
913	13	22	34	41	51	62	71	81
914	13	21	34	43	53	62	72	81
915	12	21	34	42	51	62	73	81
916	11	23	31	43	51	62	73	81
917	12	22	32	43	53	61	72	81
918	13	22	32	41	51	62	71	82
919	12	25	31	42	51	61	71	81
920	12	22	33	44	53	62	71	82
921	13	23	31	44	51	61	72	81
922	13	21	31	43	51	61	71	81
923	11	23	31	43	53	61	71	82
924	12	22	32	42	53	61	73	82
925	12	23	34	44	51	61	73	82
926	11	23	32	42	53	61	73	82
927	13	25	33	42	51	61	72	81
928	11	24	31	42	52	61	73	81
929	12	21	31	44	52	62	71	81
930	11	22	32	44	51	61	73	82
931	12	24	31	41	52	61	71	81
932	11	24	31	41	53	62	72	82
933	12	21	34	41	53	61	73	82
934	12	22	33	44	53	62	73	81
935	11	23	34	44	52	61	72	82
936	12	23	31	41	52	61	73	82
937	11	23	33	44	52	62	71	82
938	12	23	33	41	51	62	73	81
939	12	22	33	41	51	61	72	82
940	13	22	33	42	52	62	72	81
941	12	21	31	42	53	61	72	82
942	11	21	33	42	53	61	73	82
943	12	21	31	41	52	61	71	82
944	12	22	34	42	53	62	71	82
945	13	22	33	44	51	61	71	82
946	13	25	31	43	51	61	72	81
947	12	21	32	43	52	61	73	82
948	12	24	33	41	51	61	72	81
949	13	22	31	41	52	61	71	82
950	11	23	31	43	53	62	73	81
951	11	21	31	41	52	62	71	82
952	12	23	31	43	51	61	73	81
953	12	25	32	42	52	62	71	81
954	13	22	34	43	51	62	71	81
955	11	21	34	43	52	62	72	81
956	11	22	34	42	51	62	72	81
957	12	23	34	44	51	62	72	81
958	13	25	31	41	52	62	71	81
959	13	22	31	44	51	61	72	81
960	12	21	34	44	53	62	72	81
961	12	22	33	43	53	62	72	81
962	11	23	31	43	53	62	72	81
963	13	21	32	43	51	61	72	81
964	11	23	33	41	51	62	71	82
965	12	22	32	42	53	62	73	81
966	13	23	33	44	51	61	72	81
967	13	21	33	42	52	62	72	81
968	11	24	32	42	51	62	72	81
969	13	21	33	41	53	61	71	81
970	11	21	32	44	52	61	71	81
971	11	24	33	43	52	62	72	81
972	12	25	31	42	51	62	72	81
973	11	22	31	42	52	61	71	82
974	11	21	33	42	52	62	72	81
975	12	21	32	41	51	62	73	82
976	13	21	34	41	51	62	72	81
977	12	21	34	42	52	62	71	82
978	11	21	31	44	52	61	73	82
979	11	23	33	43	52	61	72	81
980	11	22	32	43	51	61	73	82
981	13	22	32	41	51	61	73	81
982	11	22	33	43	52	61	71	82
983	11	21	34	44	53	62	71	82
984	12	22	33	41	53	62	71	81
985	12	23	34	42	52	62	72	81
986	11	23	34	44	53	62	71	81
987	11	21	33	42	51	62	72	82
988	11	24	33	44	52	62	71	81
989	11	24	32	41	51	62	72	82
990	11	22	32	42	53	61	73	82
991	13	21	31	41	51	62	72	81
992	13	22	33	43	52	62	72	81
993	12	21	32	44	53	62	73	81
994	13	25	31	41	51	61	72	81
995	11	21	31	42	52	62	72	82
996	13	24	31	42	51	61	71	81
997	12	21	31	44	53	62	71	81
998	11	24	33	41	51	61	71	81
999	12	21	31	43	53	61	73	82
1000	12	21	32	44	53	62	73	82
1001	11	22	34	41	53	62	71	82
1002	13	21	31	42	51	62	73	81
1003	12	21	34	41	52	62	72	81
1004	13	21	34	44	51	61	72	81
1005	11	24	31	41	52	62	73	81
1006	12	23	33	44	52	61	71	81
1007	11	23	31	42	52	61	73	81
1008	11	22	33	42	53	61	71	81
1009	13	21	32	42	53	62	72	81
1010	12	23	31	44	53	62	72	81
1011	11	24	33	41	52	61	71	82
1012	11	22	33	42	52	61	73	81
1013	11	23	31	44	53	62	71	81
1014	11	21	34	42	52	61	71	81
1015	13	21	32	41	52	61	72	81
1016	12	21	32	41	53	61	71	81
1017	11	22	31	43	53	62	71	81
1018	12	22	31	41	51	61	71	82
1019	13	21	33	41	52	62	72	81
1020	11	23	33	42	52	61	72	81
1021	12	24	33	44	51	61	72	81
1022	11	25	33	41	52	61	72	81
1023	11	21	34	44	51	62	71	81
1024	12	25	31	43	51	61	71	81
1025	12	22	32	42	53	62	72	82
1026	13	22	34	42	51	62	71	81
1027	12	23	33	41	51	62	71	81
1028	11	23	32	42	52	61	72	82
1029	12	23	31	41	51	61	73	81
1030	12	23	34	43	51	61	71	82
1031	12	21	33	41	51	61	73	81
1032	13	21	31	42	52	61	71	81
1033	11	22	32	43	53	61	72	82
1034	13	22	32	44	51	61	73	81
1035	11	22	32	42	52	62	72	82
1036	11	23	31	43	51	61	72	82
1037	11	21	31	42	53	62	71	81
1038	11	24	33	41	52	62	72	81
1039	11	22	33	44	52	62	73	82
1040	11	23	31	44	52	61	72	82
1041	11	23	31	42	53	62	72	81
1042	11	22	34	41	52	62	71	81
1043	11	24	32	41	53	62	72	81
1044	11	23	31	44	53	62	72	81
1045	13	21	31	44	52	62	72	81
1046	11	22	32	41	51	61	73	82
1047	13	22	33	41	51	62	71	82
1048	12	22	33	44	51	62	73	82
1049	13	22	34	44	52	62	72	81
1050	11	21	31	44	51	62	71	82
1051	12	22	32	41	53	62	71	81
1052	12	22	32	44	52	61	71	82
1053	12	22	31	44	52	61	72	81
1054	11	22	34	42	53	61	71	82
1055	12	21	34	43	53	61	72	81
1056	11	23	31	41	51	62	71	82
1057	12	23	31	42	52	62	73	82
1058	13	21	32	43	51	61	71	81
1059	13	23	32	41	51	62	72	81
1060	11	24	33	41	51	61	73	81
1061	11	21	32	44	53	61	73	81
1062	13	21	31	41	51	61	72	82
1063	11	21	32	41	51	61	73	82
1064	12	23	33	41	53	62	72	81
1065	13	21	31	42	52	61	72	81
1066	11	23	33	44	52	61	73	81
1067	12	21	33	43	51	61	73	82
1068	12	21	32	41	52	62	71	82
1069	13	25	32	42	51	62	71	81
1070	11	23	33	41	51	62	73	81
1071	11	23	31	43	51	61	73	81
1072	13	24	31	41	51	62	72	81
1073	11	21	34	44	51	61	73	81
1074	13	21	32	44	51	61	71	82
1075	12	23	32	41	51	62	72	82
1076	11	22	33	41	53	62	73	81
1077	11	21	33	43	52	62	72	82
1078	11	23	31	44	51	61	71	82
1079	12	22	31	44	53	62	73	82
1080	13	24	34	43	51	61	72	81
1081	13	22	31	42	52	62	72	81
1082	11	21	33	43	53	61	72	81
1083	11	21	33	42	51	62	73	82
1084	12	21	32	44	52	61	72	81
1085	11	21	31	42	53	62	71	82
1086	11	21	31	42	53	61	72	82
1087	12	22	34	41	52	62	73	81
1088	11	21	34	42	52	61	73	82
1089	13	22	33	43	51	61	71	82
1090	12	22	33	42	51	62	73	81
1091	13	22	31	41	51	61	71	81
1092	12	22	33	42	52	62	73	82
1093	11	21	34	43	52	62	73	82
1094	11	21	34	42	53	61	72	81
1095	12	22	34	42	52	62	72	82
1096	11	21	34	41	52	61	72	81
1097	12	22	33	42	51	61	71	82
1098	12	23	34	42	51	61	72	82
1099	11	22	31	43	52	61	71	81
1100	12	22	32	42	52	62	73	82
1101	11	23	32	43	53	61	71	81
1102	12	21	32	41	53	62	71	82
1103	12	22	33	44	52	62	72	81
1104	11	23	33	44	51	62	72	82
1105	12	22	34	42	53	62	71	81
1106	12	24	33	44	51	61	71	81
1107	11	21	34	41	52	62	73	81
1108	13	22	32	43	53	62	71	81
1109	11	23	33	43	52	62	73	82
1110	13	25	33	41	52	62	72	81
1111	12	23	34	43	51	61	72	81
1112	11	23	34	43	51	62	71	82
1113	12	22	33	43	53	62	73	82
1114	13	22	32	44	51	61	72	81
1115	12	23	33	44	51	62	72	81
1116	12	22	31	42	51	61	73	82
1117	11	21	33	44	51	61	73	82
1118	13	21	34	41	53	62	72	81
1119	12	21	33	44	52	62	71	81
1120	13	21	31	42	52	62	72	82
1121	11	23	31	44	53	62	71	82
1122	13	23	31	41	52	61	72	81
1123	12	23	33	44	52	62	72	81
1124	11	24	34	42	53	62	72	81
1125	12	21	31	43	52	61	72	82
1126	11	23	31	44	52	62	71	81
1127	13	23	32	41	52	61	72	81
1128	11	21	31	41	51	61	72	82
1129	11	23	34	41	53	62	72	81
1130	11	21	32	44	51	62	71	81
1131	11	21	31	43	53	61	72	81
1132	11	21	34	42	52	62	72	81
1133	12	22	34	44	52	61	73	81
1134	12	23	31	42	51	61	73	82
1135	11	24	32	43	53	61	71	81
1136	12	23	31	42	53	62	72	81
1137	11	23	34	41	53	61	73	82
1138	12	21	33	42	52	61	73	81
1139	12	24	34	44	51	61	72	81
1140	11	21	34	43	51	62	72	82
1141	11	22	31	42	52	62	72	82
1142	12	23	33	42	52	61	72	81
1143	13	21	32	41	51	62	73	82
1144	12	21	34	44	51	61	73	82
1145	11	21	33	44	53	61	72	81
1146	11	21	33	42	51	61	71	82
1147	12	22	34	43	53	61	72	81
1148	11	21	32	43	51	62	73	82
1149	11	24	31	41	51	61	73	81
1150	12	21	32	43	52	62	73	81
1151	11	22	32	42	52	61	73	81
1152	11	21	31	42	51	62	73	82
1153	12	23	33	42	51	61	73	81
1154	13	25	33	43	51	61	71	81
1155	12	21	34	43	51	61	71	82
1156	11	21	31	41	51	61	71	82
1157	11	22	32	43	51	62	72	82
1158	11	21	33	43	52	61	73	81
1159	12	22	31	43	52	61	73	82
1160	11	22	31	44	52	61	72	81
1161	11	21	34	43	51	62	72	81
1162	11	21	34	44	53	62	73	82
1163	13	25	33	42	51	61	71	81
1164	13	21	34	41	51	62	71	81
1165	11	23	31	43	53	61	73	81
1166	11	21	34	44	52	61	73	82
1167	13	22	33	41	52	62	73	81
1168	11	23	31	44	53	61	72	81
1169	11	24	34	43	51	62	72	81
1170	12	22	34	44	53	61	71	82
1171	11	23	33	42	52	61	71	81
1172	11	23	31	42	52	62	71	82
1173	11	21	32	41	53	61	71	81
1174	11	23	32	44	53	61	73	82
1175	12	23	33	43	53	61	71	81
1176	11	22	33	41	52	62	72	82
1177	13	22	32	44	51	61	72	82
1178	12	21	34	42	53	61	71	82
1179	12	22	34	41	52	61	73	82
1180	11	24	34	43	52	62	72	81
1181	12	23	32	41	52	62	71	82
1182	13	22	34	44	51	61	71	82
1183	12	22	32	42	51	62	72	82
1184	11	23	31	41	53	61	72	82
1185	12	22	33	42	53	61	71	81
1186	11	24	31	42	51	61	72	81
1187	11	21	32	43	52	61	73	81
1188	11	23	34	42	53	62	71	82
1189	12	21	33	44	52	61	73	81
1190	11	22	31	44	51	61	72	82
1191	11	23	32	41	53	62	71	81
1192	11	23	31	43	51	62	71	82
1193	11	24	31	41	53	62	71	82
1194	12	22	31	42	52	62	71	82
1195	11	25	31	42	51	62	71	81
1196	11	23	31	44	51	62	73	82
1197	13	21	31	41	52	61	73	81
1198	11	21	33	44	53	62	71	82
1199	12	23	32	42	52	61	71	82
1200	13	22	33	41	51	62	73	81
1201	11	21	34	44	53	62	72	81
1202	11	21	32	43	52	62	72	82
1203	12	23	32	42	51	61	72	81
1204	12	22	31	41	51	61	73	82
1205	12	21	33	42	53	62	72	81
1206	12	24	32	41	52	61	72	81
1207	12	21	31	44	52	62	72	82
1208	11	21	33	42	53	62	71	81
1209	12	22	32	42	51	62	73	82
1210	13	22	31	44	52	61	72	81
1211	11	25	31	41	51	61	73	82
1212	11	23	34	44	51	62	73	82
1213	13	21	31	43	53	62	71	81
1214	11	21	34	43	51	62	71	81
1215	12	23	32	44	52	62	72	81
1216	12	21	33	42	52	62	71	81
1217	11	25	31	42	51	61	72	81
1218	12	21	33	41	52	61	71	82
1219	13	23	32	42	52	61	72	81
1220	11	21	31	42	53	61	71	82
1221	12	21	32	43	53	61	72	82
1222	12	21	34	42	53	61	72	82
1223	11	21	33	41	51	61	73	81
1224	11	21	33	43	53	62	73	81
1225	12	21	31	43	52	61	73	81
1226	12	22	33	44	52	62	72	82
1227	12	22	31	41	52	62	71	82
1228	11	22	33	44	52	61	71	82
1229	13	25	32	42	52	62	71	81
1230	11	24	31	44	51	61	72	81
1231	11	23	33	44	53	62	71	81
1232	11	21	34	42	53	62	73	82
1233	13	23	34	42	51	61	71	81
1234	11	22	31	44	53	62	72	81
1235	13	25	31	41	51	61	73	82
1236	12	21	34	44	52	61	73	81
1237	12	22	31	44	52	62	71	82
1238	12	22	34	43	51	61	72	82
1239	12	21	31	43	52	62	73	81
1240	11	23	32	42	51	62	73	82
1241	13	25	33	41	51	62	71	81
1242	13	21	33	41	52	61	72	82
1243	11	22	33	42	51	62	71	82
1244	13	21	34	43	51	62	71	81
1245	11	21	34	43	51	61	73	81
1246	12	23	31	43	51	62	71	81
1247	11	22	34	43	53	61	72	82
1248	11	21	34	42	51	62	73	81
1249	11	21	33	43	51	62	72	82
1250	12	21	33	43	51	62	73	81
1251	13	21	34	43	51	61	73	81
1252	11	24	33	43	51	62	72	81
1253	13	24	31	41	52	62	71	81
1254	12	21	34	42	53	62	73	82
1255	11	24	32	41	52	61	71	82
1256	12	23	33	41	53	61	71	81
1257	13	22	31	44	53	62	72	81
1258	11	22	33	44	53	61	72	82
1259	12	23	32	43	52	62	71	81
1260	11	21	33	43	53	62	72	82
1261	13	22	31	42	51	62	72	82
1262	11	23	34	42	53	61	72	82
1263	11	24	31	41	53	61	71	81
1264	11	22	32	43	51	62	71	82
1265	13	22	32	41	52	61	73	82
1266	12	23	32	41	53	62	71	81
1267	11	22	31	44	53	62	71	82
1268	12	22	31	43	53	61	71	82
1269	11	21	32	41	52	62	73	81
1270	11	22	32	44	52	62	72	82
1271	12	23	33	43	51	61	73	82
1272	11	21	33	41	52	61	73	81
1273	13	21	31	41	52	61	73	82
1274	11	23	33	43	51	62	71	81
1275	12	23	31	41	52	62	72	81
1276	12	22	34	42	52	61	73	82
1277	11	22	34	43	51	62	71	82
1278	11	21	34	41	53	62	73	81
1279	12	21	34	42	51	62	72	81
1280	12	24	32	42	52	61	71	81
1281	11	23	32	42	51	62	73	81
1282	12	23	34	42	53	62	71	81
1283	12	25	32	41	52	62	71	81
1284	12	24	32	43	51	61	71	81
1285	11	23	32	42	52	61	71	82
1286	11	23	32	41	52	62	73	82
1287	12	23	33	41	52	62	73	82
1288	12	21	33	44	51	61	73	82
1289	12	21	32	43	53	61	73	81
1290	11	23	31	44	53	61	73	81
1291	12	24	31	42	51	61	71	81
1292	12	21	33	43	52	62	72	81
1293	11	21	33	44	51	62	73	82
1294	11	23	31	42	51	61	71	82
1295	11	22	34	43	53	62	71	81
1296	11	21	33	44	52	61	72	81
1297	12	25	32	41	51	61	71	81
1298	12	22	34	43	53	61	71	81
1299	12	25	33	41	52	61	72	81
1300	12	22	34	44	53	62	73	81
1301	11	23	34	42	52	62	71	82
1302	11	21	32	43	53	61	72	82
1303	11	21	32	42	53	61	71	82
1304	12	23	32	41	52	61	71	82
1305	12	22	34	44	52	62	72	82
1306	11	22	34	44	52	62	72	82
1307	11	21	34	43	53	61	71	82
1308	12	22	33	42	51	62	71	82
1309	11	23	31	44	53	61	73	82
1310	13	21	33	42	51	62	72	81
1311	12	23	34	42	52	62	71	81
1312	12	21	32	44	52	61	71	82
1313	12	22	33	44	52	61	72	82
1314	11	22	32	44	52	62	72	81
1315	12	21	33	42	53	62	71	81
1316	13	22	32	41	53	61	72	81
1317	11	22	33	41	53	61	72	81
1318	12	21	34	41	51	61	73	82
1319	12	21	32	43	52	61	71	82
1320	11	22	34	41	52	61	71	81
1321	13	22	32	42	52	61	71	81
1322	13	24	34	44	51	61	72	81
1323	12	21	31	43	51	62	73	81
1324	11	23	31	43	52	61	73	82
1325	13	23	34	44	51	61	72	81
1326	12	23	33	43	52	62	72	81
1327	11	21	33	42	52	62	73	81
1328	13	22	31	43	51	61	71	82
1329	11	23	33	43	53	61	71	81
1330	13	22	32	41	51	62	72	81
1331	13	21	33	44	51	61	73	82
1332	13	22	33	42	53	61	71	81
1333	12	23	33	42	51	61	73	82
1334	13	22	31	41	52	61	72	81
1335	11	24	34	43	53	62	72	81
1336	13	21	31	41	53	61	71	82
1337	12	22	32	43	52	62	71	81
1338	11	25	31	42	51	61	71	81
1339	12	21	32	44	52	61	72	82
1340	12	21	33	44	51	61	73	81
1341	12	23	34	42	53	61	72	81
1342	11	22	34	43	51	61	73	82
1343	11	21	32	44	52	61	73	81
1344	11	23	34	44	53	61	72	81
1345	12	23	31	43	53	61	71	81
1346	13	21	34	41	53	61	71	81
1347	13	25	31	41	51	61	72	82
1348	12	21	31	42	53	62	72	82
1349	11	21	32	44	52	62	73	81
1350	11	21	34	41	51	62	72	82
1351	11	21	33	44	52	61	71	81
1352	11	24	32	44	53	61	72	81
1353	13	22	33	42	51	62	72	81
1354	11	23	33	43	51	62	72	81
1355	12	22	31	44	52	61	72	82
1356	11	23	33	43	52	62	71	82
1357	11	25	34	44	51	61	71	81
1358	11	24	32	41	52	62	73	82
1359	11	22	34	43	51	62	72	81
1360	11	22	31	43	52	62	71	81
1361	12	23	34	44	51	61	72	81
1362	11	23	32	44	53	61	72	81
1363	11	21	34	43	51	62	73	81
1364	12	25	31	41	52	61	72	81
1365	11	21	33	44	53	62	72	81
1366	11	22	31	44	51	62	71	82
1367	13	22	32	42	51	62	71	81
1368	12	22	34	43	52	61	71	82
1369	11	23	33	41	51	62	73	82
1370	11	24	33	42	53	62	72	81
1371	11	23	34	43	53	61	71	82
1372	11	23	31	41	52	61	71	82
1373	13	23	31	41	51	62	71	81
1374	13	21	32	44	51	62	72	81
1375	12	23	31	41	52	61	71	82
1376	12	23	31	42	52	61	73	82
1377	11	24	31	44	51	61	73	81
1378	13	21	31	42	53	61	72	81
1379	13	21	33	42	51	61	71	81
1380	11	24	32	41	51	62	73	81
1381	11	22	33	43	52	61	72	82
1382	12	21	34	44	53	61	73	81
1383	13	22	31	42	52	62	71	81
1384	12	23	33	41	51	61	72	82
1385	12	21	31	41	51	62	72	82
1386	12	23	31	42	52	61	71	81
1387	13	22	33	41	51	62	73	82
1388	12	23	31	44	52	62	72	81
1389	11	25	31	42	51	62	72	81
1390	12	22	32	41	53	62	73	82
1391	12	22	32	43	51	61	73	82
1392	12	21	31	41	52	61	73	81
1393	12	22	32	43	53	61	71	81
1394	12	23	33	41	52	61	71	81
1395	11	24	31	43	51	62	71	81
1396	11	23	31	44	51	62	71	82
1397	11	23	32	44	53	62	71	82
1398	11	21	34	42	52	62	73	82
1399	12	25	34	41	51	61	71	81
1400	11	23	32	44	52	62	72	81
1401	12	21	32	44	52	62	72	81
1402	12	22	32	41	53	61	73	81
1403	11	23	34	42	51	62	71	82
1404	13	24	34	43	51	61	71	81
1405	12	22	34	42	51	62	72	82
1406	11	25	33	43	51	61	72	81
1407	11	22	33	42	51	62	72	81
1408	13	21	31	44	52	61	71	81
1409	11	24	33	43	53	61	72	81
1410	13	22	32	41	51	61	71	81
1411	12	21	32	41	52	62	73	82
1412	13	23	31	41	53	62	71	81
1413	13	22	32	42	52	62	71	81
1414	11	22	34	41	51	61	73	81
1415	13	22	33	41	51	61	71	82
1416	11	23	34	43	52	61	71	82
1417	12	23	31	41	51	62	71	81
1418	11	23	34	44	51	62	71	81
1419	12	23	32	41	52	62	73	81
1420	13	21	34	42	52	61	72	81
1421	11	24	32	43	53	62	72	81
1422	13	22	34	42	53	61	71	81
1423	13	23	31	41	51	62	72	81
1424	11	24	32	44	53	61	71	81
1425	13	22	34	42	51	61	71	81
1426	13	25	31	42	51	61	72	81
1427	13	25	33	41	51	61	71	81
1428	12	21	32	44	52	61	71	81
1429	11	24	33	43	52	61	71	81
1430	13	22	33	42	51	61	72	82
1431	11	23	34	43	53	61	71	81
1432	11	21	33	43	53	62	72	81
1433	12	22	32	44	51	62	73	82
1434	11	21	32	42	53	62	73	82
1435	11	22	32	44	52	61	71	82
1436	11	23	34	42	52	61	71	82
1437	11	23	32	44	52	62	71	81
1438	12	21	32	43	53	61	72	81
1439	12	21	33	43	53	62	73	81
1440	12	25	31	42	51	62	71	81
1441	12	23	34	44	51	61	71	82
1442	13	22	32	42	51	61	73	82
1443	11	21	34	43	52	61	72	81
1444	11	23	34	43	52	62	73	82
1445	11	21	31	44	53	62	73	81
1446	11	25	34	43	51	61	71	81
1447	11	24	33	44	51	61	71	82
1448	11	22	32	43	53	61	71	81
1449	11	23	33	41	52	62	73	82
1450	11	22	33	41	51	62	73	82
1451	11	22	33	42	53	61	72	81
1452	12	22	32	44	51	61	73	81
1453	11	23	32	44	51	61	71	82
1454	11	21	31	42	51	61	73	81
1455	11	25	31	41	52	61	71	81
1456	11	21	31	43	52	61	73	82
1457	13	24	32	41	52	61	72	81
1458	11	21	34	41	52	62	71	82
1459	12	22	31	43	52	62	71	82
1460	12	23	31	43	51	62	72	81
1461	12	21	31	44	53	61	73	82
1462	11	21	34	41	51	62	72	81
1463	13	21	31	42	51	61	71	82
1464	11	21	32	43	52	61	73	82
1465	13	22	34	44	51	61	72	81
1466	11	22	32	43	53	62	71	82
1467	12	21	34	41	51	61	73	81
1468	11	22	34	44	53	61	71	82
1469	13	21	34	41	52	62	72	81
1470	11	23	31	42	51	61	73	82
1471	13	21	33	41	51	62	73	82
1472	11	21	34	44	52	61	72	81
1473	12	22	33	42	51	62	72	81
1474	11	22	34	42	53	62	73	82
1475	12	21	32	42	51	62	71	82
1476	12	21	34	44	53	61	72	81
1477	11	24	32	44	51	61	72	82
1478	12	22	32	44	53	62	71	82
1479	12	23	31	43	53	62	71	81
1480	11	24	31	43	51	62	72	81
1481	12	22	31	43	51	62	73	82
1482	11	24	31	42	53	62	72	81
1483	13	21	33	43	53	62	72	81
1484	13	23	32	42	52	62	72	81
1485	11	22	33	41	53	62	72	81
1486	11	24	31	42	51	61	73	82
1487	11	22	33	43	51	62	72	81
1488	12	22	34	41	53	61	72	82
1489	11	22	33	41	52	61	72	82
1490	12	22	31	43	53	61	71	81
1491	12	22	33	43	53	61	72	81
1492	13	22	34	43	51	61	73	81
1493	13	24	32	41	52	62	72	81
1494	12	23	32	44	51	61	72	81
1495	11	24	34	44	53	61	72	81
1496	12	21	31	44	52	62	73	82
1497	11	23	33	44	53	62	73	82
1498	13	22	34	43	52	62	72	81
1499	13	22	31	41	51	61	73	81
1500	12	22	32	43	53	61	73	82
1501	11	23	31	41	51	61	71	82
1502	12	21	31	42	52	62	73	81
1503	12	23	31	43	51	61	73	82
1504	13	22	34	43	53	61	72	81
1505	11	24	33	41	51	62	73	82
1506	12	21	34	42	52	61	72	82
1507	13	21	33	44	52	62	72	81
1508	12	22	33	42	52	61	71	81
1509	11	21	34	44	51	62	72	81
1510	13	21	32	41	53	62	71	81
1511	11	23	31	43	53	62	73	82
1512	12	21	34	41	51	62	73	82
1513	11	23	34	42	52	61	73	82
1514	12	21	32	43	51	62	72	81
1515	11	22	32	44	53	61	72	82
1516	12	21	34	41	53	61	72	82
1517	11	24	34	43	53	62	71	81
1518	11	23	31	42	53	61	72	81
1519	11	22	31	44	53	61	72	82
1520	11	21	32	44	51	62	71	82
1521	11	22	31	43	53	62	71	82
